Date,Open,High,Low,Close,Adj Close,Volume
2020-03-11,130.580002,132.539993,127.629997,129.750000,126.927200,7465100
2020-03-12,122.099998,125.000000,113.589996,115.339996,112.830696,12808300
2020-03-13,120.680000,127.589996,115.070000,127.449997,124.677238,12007700
2020-03-16,114.690002,123.820000,112.000000,113.089996,110.629639,10733300
2020-03-17,116.699997,127.860001,116.389999,127.720001,124.941368,14242300
2020-03-18,120.839996,127.720001,113.769997,120.919998,118.289299,15250800
2020-03-19,121.430000,122.089996,116.059998,117.339996,114.787178,9393500
2020-03-20,118.239998,118.449997,101.419998,103.930000,101.668938,13093200
2020-03-23,106.000000,112.870003,102.870003,105.180000,102.891739,13926800
2020-03-24,109.930000,114.430000,109.370003,113.839996,111.363335,11447000
2020-03-25,112.739998,116.360001,111.040001,112.500000,110.052483,9485500
2020-03-26,112.709999,121.800003,112.580002,120.260002,117.643669,10376800
2020-03-27,118.570000,124.650002,117.989998,120.459999,117.839310,9852500
2020-03-30,121.610001,125.839996,121.510002,125.480003,122.750099,6916800
2020-03-31,124.940002,125.699997,119.529999,120.099998,117.487144,7091700
2020-04-01,117.269997,122.300003,115.669998,118.120003,115.550224,6873000
2020-04-02,117.220001,125.180000,116.480003,123.860001,121.165344,6181800
2020-04-03,123.190002,125.370003,122.440002,124.589996,121.879463,5552000
2020-04-06,128.660004,132.130005,125.290001,131.160004,128.306534,8242200
2020-04-07,132.710007,135.080002,130.289993,130.479996,127.641312,6253900
2020-04-08,129.639999,133.289993,129.130005,132.610001,129.724976,5241100
2020-04-09,132.089996,135.080002,131.509995,133.630005,130.722794,5502400
2020-04-13,131.690002,133.350006,129.429993,130.889999,128.042389,3785000
2020-04-14,133.220001,138.630005,132.350006,138.399994,135.389008,6278700
2020-04-15,137.139999,137.559998,133.699997,135.029999,132.092331,5773100
2020-04-16,136.970001,136.970001,133.850006,135.639999,132.689072,4564000
2020-04-17,137.729996,138.000000,134.910004,137.550003,134.557510,4866500
2020-04-20,136.940002,137.380005,134.509995,134.550003,131.622772,3995400
2020-04-21,132.139999,132.940002,130.589996,130.940002,128.091309,4359500
2020-04-22,132.440002,133.669998,131.220001,132.619995,129.734756,4085100
2020-04-23,132.500000,134.139999,130.029999,130.259995,127.426094,5527700
2020-04-24,130.869995,134.820007,130.649994,134.360001,131.436905,4065500
2020-04-27,134.419998,135.210007,133.889999,134.460007,131.534729,4009200
2020-04-28,136.779999,137.679993,134.660004,136.320007,133.354279,6674200
2020-04-29,136.770004,136.979996,132.899994,133.360001,130.458679,6706800
2020-04-30,132.410004,133.169998,130.419998,132.289993,129.411942,6783000
2020-05-01,131.119995,132.229996,129.520004,130.139999,127.308708,4488000
2020-05-04,130.169998,131.350006,129.320007,130.919998,128.071732,5245300
2020-05-05,131.639999,133.330002,130.770004,131.669998,128.805435,3580000
2020-05-06,131.580002,132.229996,130.690002,130.779999,127.934799,4192200
2020-05-07,131.550003,132.000000,130.119995,131.550003,128.688065,5528000
2020-05-08,133.070007,135.160004,132.460007,134.229996,131.309738,4209100
2020-05-11,133.429993,136.199997,133.169998,134.380005,131.456467,3591100
2020-05-12,134.759995,136.380005,132.860001,132.940002,130.047806,3914600
2020-05-13,133.179993,134.470001,131.449997,132.960007,130.067383,5168500
2020-05-14,132.710007,133.559998,130.149994,133.080002,130.184769,5522200
2020-05-15,133.770004,137.660004,132.789993,135.949997,132.992325,20338200
2020-05-18,136.850006,137.990005,135.059998,135.520004,132.571671,8480300
2020-05-19,134.429993,134.759995,131.399994,131.729996,128.864105,6640300
2020-05-20,132.539993,132.679993,130.339996,131.259995,128.404343,8213100
2020-05-21,130.979996,131.440002,129.610001,130.210007,127.377190,4886300
2020-05-22,129.610001,130.630005,129.169998,130.479996,127.641312,3429200
2020-05-26,131.940002,132.050003,129.399994,129.750000,126.927200,5579300
2020-05-27,129.720001,130.839996,128.580002,130.809998,127.964149,5686500
2020-05-28,131.210007,132.729996,130.110001,132.289993,129.411942,4974400
2020-05-29,132.009995,132.240005,130.320007,131.550003,128.688065,13338800
2020-06-01,131.600006,133.949997,131.190002,132.990005,130.096725,4049200
2020-06-02,133.050003,133.809998,131.119995,132.630005,129.744537,5327500
2020-06-03,133.240005,134.279999,132.600006,132.820007,129.930405,5421200
2020-06-04,131.589996,133.559998,130.179993,130.570007,128.720795,5229700
2020-06-05,131.000000,133.520004,130.770004,132.440002,130.564316,7075700
2020-06-08,131.380005,132.470001,131.240005,132.210007,130.337570,5613000
2020-06-09,131.830002,133.149994,131.050003,132.970001,131.086807,6446900
2020-06-10,133.279999,135.160004,133.169998,134.130005,132.230377,7069900
2020-06-11,134.220001,135.139999,127.459999,127.839996,126.029457,8541000
2020-06-12,129.149994,129.929993,127.430000,129.000000,127.173035,7037500
2020-06-15,128.289993,130.960007,126.529999,130.479996,128.632065,5481000
2020-06-16,132.679993,133.059998,130.119995,131.669998,129.805206,5197700
2020-06-17,131.889999,133.039993,131.490005,131.759995,129.893936,3309700
2020-06-18,131.419998,133.130005,130.630005,132.779999,130.899490,3417200
2020-06-19,134.410004,134.820007,131.220001,131.279999,129.420731,8310100
2020-06-22,130.550003,131.759995,129.949997,131.050003,129.193985,3379900
2020-06-23,131.619995,132.679993,130.979996,131.360001,129.499603,3625600
